productid,quantity,event,messageid,userid,orderid
product-157,1,OrderEvent,40a14de8-67bf-4ee8-be60-5595b49170c2,user-401,66984
product-979,2,OrderEvent,a9aea32d-130e-4111-8f36-5e50b548ecf7,user-375,66985
product-250,2,OrderEvent,9a344e41-db43-4191-9288-e172cba4c8ed,user-105,66986
product-162,3,OrderEvent,5651dca2-7728-4ea5-9423-3d79cd4ade52,user-8,66987
product-410,1,OrderEvent,e061a4a9-880a-44a0-8764-c3568096988c,user-146,66988
product-180,1,OrderEvent,cda33487-e30b-4ca9-b0de-94e9229f9254,user-35,66989
product-411,3,OrderEvent,b52b59f4-91eb-4c4b-a0fb-5af2bda9dac2,user-20,66990
product-681,1,OrderEvent,b52b59f4-91eb-4c4b-a0fb-5af2bda9dac2,user-20,66990
product-564,2,OrderEvent,dff3632d-e7da-4cbd-abfb-242c69674cad,user-60,66991
product-942,3,OrderEvent,892debea-4b7c-4eeb-aa68-a2edf79edbe5,user-157,66992
product-241,2,OrderEvent,892debea-4b7c-4eeb-aa68-a2edf79edbe5,user-157,66992
product-471,2,OrderEvent,9917e3e2-651c-4dac-9faf-087e2940513d,user-233,66993
product-318,2,OrderEvent,cc2ede64-f63b-41c2-8de9-aff8ed7fea88,user-94,66994
product-361,1,OrderEvent,da8d0a39-bfd6-40ae-9ced-fdf3044a171d,user-32,66995
product-451,3,OrderEvent,87d3f125-8328-4cf5-bfeb-42b8d02b0f06,user-153,66996
product-124,3,OrderEvent,783bbdf0-363b-449c-b360-a9d62cf3f323,user-72,66997
product-514,3,OrderEvent,27b99494-bbeb-49b7-8672-f5066478405a,user-267,66998
product-943,2,OrderEvent,32d94333-ce80-4c0a-8bdf-7c6a47f7b414,user-323,66999
product-703,2,OrderEvent,89738c32-c41f-45bf-9e6c-53478d1a8d50,user-86,67000
product-55,1,OrderEvent,89738c32-c41f-45bf-9e6c-53478d1a8d50,user-86,67000
product-41,1,OrderEvent,89738c32-c41f-45bf-9e6c-53478d1a8d50,user-86,67000
product-177,3,OrderEvent,42caaa62-43ad-49f5-afc8-010ca92ef692,user-96,67001
product-376,1,OrderEvent,b41aa474-ce08-4d52-a000-faa430064cc5,user-320,67002
product-3,1,OrderEvent,07cc6910-bc5e-447c-bfdf-91156c1b391b,user-2,67003
product-125,1,OrderEvent,b82f9565-9dd4-4ac3-8a91-5e9cf92ce168,user-102,67004
product-120,3,OrderEvent,47698608-0b24-4d98-8687-e65a38d90e9b,user-64,67005
product-798,3,OrderEvent,2d4f8525-8910-473f-888b-a88819ed9659,user-468,67006
product-186,2,OrderEvent,1ca88890-a951-4448-b4e7-9d01cc4ea330,user-30,67007
product-586,1,OrderEvent,afdc4265-0bf1-454e-86b3-9d97850c18d2,user-285,67008
product-360,1,OrderEvent,afdc4265-0bf1-454e-86b3-9d97850c18d2,user-285,67008
product-39,2,OrderEvent,765051dd-cde8-423c-b081-f34962305694,user-60,67009
product-53,1,OrderEvent,cf94b938-cb92-44d9-87b7-828b3fc86732,user-25,67010
product-392,1,OrderEvent,cf94b938-cb92-44d9-87b7-828b3fc86732,user-25,67010
product-66,1,OrderEvent,7e6c1396-a0d3-4d0f-a320-0d4828b937d8,user-62,67011
product-468,3,OrderEvent,db3132a4-d6d2-4d5a-bcbe-e132dc8aceb3,user-211,67012
product-477,3,OrderEvent,c53fc896-7b95-4247-ae99-87810d6fcdfe,user-407,67013
product-935,1,OrderEvent,9f549e6b-87f3-43af-925d-70d57f0adcb2,user-200,67014
product-144,3,OrderEvent,ef80bb3b-ef92-4215-aa31-58fd5bd8fc52,user-57,67015
product-738,3,OrderEvent,3d1cb99b-1efe-4eda-b1c6-9785e5525680,user-246,67016
product-272,1,OrderEvent,3d1cb99b-1efe-4eda-b1c6-9785e5525680,user-246,67016
product-619,1,OrderEvent,3721c318-2765-4e2e-8d81-6172c1c82203,user-171,67017
product-138,2,OrderEvent,115e057c-9ddf-46f7-ba32-eb5a8a7e1982,user-27,67018
product-135,3,OrderEvent,02b6794d-4389-4600-abc1-5d998cfd6365,user-86,67019
product-54,2,OrderEvent,4daf8381-4b6c-4743-8354-9cd58390c4fb,user-3,67020
product-130,2,OrderEvent,4daf8381-4b6c-4743-8354-9cd58390c4fb,user-3,67020
product-96,1,OrderEvent,11d7ad06-9c28-4300-8bbe-306179f8c2f8,user-96,67021
product-318,1,OrderEvent,b5e78ff1-5b0d-4cde-8732-9cd098f27d45,user-209,67022
product-213,3,OrderEvent,e7cf0635-3c4b-49c4-b6f0-67f03f1b0f95,user-58,67023
product-12,2,OrderEvent,30cb0cbc-87e8-4d34-9b1b-dc010ab4e684,user-168,67024
product-154,2,OrderEvent,30cb0cbc-87e8-4d34-9b1b-dc010ab4e684,user-168,67024
product-103,1,OrderEvent,790b7104-d6c9-400e-bd2c-1351585839ef,user-38,67025
product-162,1,OrderEvent,4db77640-ea1f-470c-9516-99eff68706be,user-82,67026
product-329,1,OrderEvent,62bda3e3-3daf-48a8-b601-f1d7e7827fe2,user-74,67027
product-486,2,OrderEvent,497f98c9-7a10-471a-ac76-12b2a5387c4b,user-75,67028
product-329,1,OrderEvent,683b1e2e-7245-4fae-afb0-08b49991147d,user-362,67029
product-187,3,OrderEvent,e7120800-d0b1-4778-8d11-8ab576f3a2e5,user-175,67030
product-848,1,OrderEvent,770a4aca-5d6c-4a1a-bcea-fb70f2a608ba,user-417,67031
product-421,1,OrderEvent,5fefb77c-fae4-4281-bfc7-e113ee691954,user-33,67032
product-66,1,OrderEvent,5fefb77c-fae4-4281-bfc7-e113ee691954,user-33,67032
product-13,1,OrderEvent,66063c3a-f77e-48a6-a91c-9ab20804eacb,user-195,67033
product-7,3,OrderEvent,0f3108fe-fbdc-421e-b1e6-0bc29745c64e,user-162,67034
product-858,2,OrderEvent,8e6c27fc-05b2-4c63-93d9-601071154729,user-143,67035
product-43,2,OrderEvent,e4a599be-fb7d-46a1-93d6-6fc3568419f3,user-113,67036
product-67,3,OrderEvent,10dbdf13-a652-482f-ad6a-da5645bfa6ad,user-95,67037
product-286,2,OrderEvent,99c6d1fa-181d-4e48-984b-b51b44b1ab42,user-198,67038
product-227,2,OrderEvent,10f213b3-0d5e-4e2e-95f7-133dfaf06f79,user-138,67039
product-118,3,OrderEvent,8269796c-a263-46de-97ed-11383f04c87a,user-248,67040
product-378,2,OrderEvent,8269796c-a263-46de-97ed-11383f04c87a,user-248,67040
product-378,1,OrderEvent,8269796c-a263-46de-97ed-11383f04c87a,user-248,67040
product-463,3,OrderEvent,0f91bbd0-ddb0-4331-98ea-238e17dac548,user-290,67041
product-839,2,OrderEvent,735fd00d-5eb4-48d3-a353-0e24cf2e0167,user-14,67042
product-365,1,OrderEvent,00ff194c-f486-4567-824e-cb57e6bb931e,user-252,67043
product-185,2,OrderEvent,b0b0557b-73bc-4f47-8275-f885828854c9,user-36,67044
product-23,1,OrderEvent,1e2a4443-3ab3-4008-b144-9af9b0541233,user-336,67045
product-129,3,OrderEvent,466334e6-9c9d-4675-8027-8947bc1ef949,user-39,67046
product-408,2,OrderEvent,b035e894-d9e0-44ea-b8e8-355b6cabccaa,user-230,67047
product-188,3,OrderEvent,b57d846b-3f58-4d62-ad06-e635f38e9b7f,user-255,67048
product-141,2,OrderEvent,b57d846b-3f58-4d62-ad06-e635f38e9b7f,user-255,67048
product-666,2,OrderEvent,f66dddd5-741c-4775-985e-2436c91edf9f,user-192,67049
product-549,1,OrderEvent,22e30e7c-2a6f-4c33-842c-a1aca9f592ce,user-8,67050
product-33,1,OrderEvent,22e30e7c-2a6f-4c33-842c-a1aca9f592ce,user-8,67050
product-7,2,OrderEvent,2a00d86c-224b-430e-a72c-4973c925b403,user-14,67051
product-104,1,OrderEvent,eb9e9f3b-4721-451a-ac51-6cbe6115e6ff,user-113,67052
product-305,2,OrderEvent,8e46068e-1490-483f-9ae1-cc942a74131e,user-246,67053
product-160,3,OrderEvent,1df55ab4-f2d1-4b6a-85fb-c0a89db323f1,user-2,67054
product-20,2,OrderEvent,9ab7a036-1f04-49ff-9a05-a9c680162deb,user-199,67055
product-746,2,OrderEvent,8653378f-d70d-4be1-8dd1-c7b7d5ade639,user-152,67056
product-32,2,OrderEvent,8653378f-d70d-4be1-8dd1-c7b7d5ade639,user-152,67056
product-675,3,OrderEvent,6771e4fa-6c93-445f-ad3c-6e789ee4aeb1,user-173,67057
product-280,3,OrderEvent,0b0028ed-01e9-4e91-8373-462b71f96d3b,user-43,67058
product-665,1,OrderEvent,e81da2be-0d74-4e56-bb13-32f9c842d5d1,user-485,67059
product-345,1,OrderEvent,048c0e76-0d1e-4971-8831-33f8d1e33b56,user-20,67060
product-52,1,OrderEvent,048c0e76-0d1e-4971-8831-33f8d1e33b56,user-20,67060
product-444,1,OrderEvent,ac7343ea-4857-4091-8b19-48b72d70c583,user-154,67061
product-114,3,OrderEvent,c87b4010-5077-49bf-8dfe-4ba80c38d290,user-82,67062
product-443,1,OrderEvent,123956a6-16ef-4c26-9831-813aeddc317c,user-295,67063
product-229,3,OrderEvent,0b1af3e2-153c-4380-a10d-3c8bdb19c66d,user-171,67064
product-185,2,OrderEvent,0b1af3e2-153c-4380-a10d-3c8bdb19c66d,user-171,67064
product-78,2,OrderEvent,f3a723cf-8e61-400e-9fa9-d0bafcebf880,user-15,67065
product-341,2,OrderEvent,866bac4b-60fd-4dca-8991-77886437d34a,user-94,67066
product-26,2,OrderEvent,37e922a5-3c02-4d69-906d-2cb0b6d2a076,user-189,67067
product-377,2,OrderEvent,e5b3c5a6-880a-493d-9d28-6f2435ec394e,user-65,67068
product-167,1,OrderEvent,7a82689e-2d49-430a-bea7-dd035d77dbfc,user-17,67069
product-755,3,OrderEvent,84f101e3-3870-48fd-a435-b1f6877cc5ce,user-284,67070
product-377,2,OrderEvent,84f101e3-3870-48fd-a435-b1f6877cc5ce,user-284,67070
product-265,3,OrderEvent,d8abd680-56d0-42f5-87af-05ca3b99bb6b,user-162,67071
product-608,2,OrderEvent,7881497b-b245-4af3-9711-69482f92ab72,user-141,67072
product-184,1,OrderEvent,7881497b-b245-4af3-9711-69482f92ab72,user-141,67072
product-392,2,OrderEvent,10b97834-ef4d-4d5e-aa9e-07163f260602,user-294,67073
product-211,2,OrderEvent,bf3cfc4b-08c2-45ba-8a86-533b59a8cf51,user-85,67074
product-652,2,OrderEvent,bfb53611-3d9a-4a2c-9272-16d08634770e,user-56,67075
product-179,1,OrderEvent,f735319d-57ec-4853-99b9-fd2ca4274483,user-116,67076
product-388,1,OrderEvent,8711c267-3e59-46d2-b5d2-705ef601752a,user-220,67077
product-167,1,OrderEvent,e684d312-6e2d-4bb5-919b-fd554bcc8b18,user-61,67078
product-700,1,OrderEvent,ca575327-02ce-4b60-a652-e9fa37ddffea,user-25,67079
product-87,1,OrderEvent,7f0fc996-cbbd-43c4-8bbf-e1ee3789e0f7,user-101,67080
product-135,1,OrderEvent,7f0fc996-cbbd-43c4-8bbf-e1ee3789e0f7,user-101,67080
product-320,1,OrderEvent,7018bdc0-fe5c-4b33-b452-67de32840516,user-43,67081
product-525,3,OrderEvent,6acce3d7-e353-4fe4-b0fb-d6a6e43a8ca8,user-11,67082
product-61,1,OrderEvent,e7dbc266-5abf-4c04-9a8a-208b6ebfa3b7,user-236,67083
product-327,2,OrderEvent,3916fd91-01e9-4c64-bb90-c83b37cc5d78,user-291,67084
product-39,2,OrderEvent,d3911262-1709-4a9d-acdf-b5ffe932f164,user-364,67085
product-192,2,OrderEvent,3d3dc927-1ccc-450a-9e69-ddeda74bc50d,user-58,67086
product-395,3,OrderEvent,a05a5c97-9091-4a5d-9365-7be43f70a5ee,user-248,67087
product-48,1,OrderEvent,3bd0eb96-0d55-4f6b-b823-245920be8d09,user-28,67088
product-364,2,OrderEvent,3bd0eb96-0d55-4f6b-b823-245920be8d09,user-28,67088
product-951,3,OrderEvent,bae54449-1056-4b82-bc44-3bc07cc16363,user-355,67089
product-521,3,OrderEvent,ecea8143-c2c5-44da-8e01-9df17a67d071,user-318,67090
product-91,1,OrderEvent,ecea8143-c2c5-44da-8e01-9df17a67d071,user-318,67090
product-502,3,OrderEvent,6f0c9c4f-02c8-4b21-9984-d3f371fc4fbc,user-4,67091
product-702,3,OrderEvent,1c7da774-3522-43f4-a53e-26a3c4c00f64,user-335,67092
product-778,2,OrderEvent,5f19e9ab-dd5d-4877-8ab4-cc98c2651038,user-130,67093
product-9,1,OrderEvent,1871d71f-e570-465b-848e-0826dd3d7286,user-416,67094
product-272,3,OrderEvent,2c89f1c2-6854-4867-9509-224b243ec39e,user-297,67095
product-262,2,OrderEvent,534687c9-a35c-4fcd-ab3a-343b1b8406a3,user-173,67096
product-101,1,OrderEvent,16592b53-504f-4c89-8830-1750ad7e8624,user-52,67097
product-193,3,OrderEvent,05802faa-5093-4cab-beca-9cc4f6ed7a3c,user-88,67098
product-31,2,OrderEvent,716eb354-89ce-4f24-98ee-a62b36a4ddea,user-305,67099
product-200,2,OrderEvent,7c7cc388-9d9f-4547-9f2f-6ab5b82701ac,user-7,67100
product-629,2,OrderEvent,7c7cc388-9d9f-4547-9f2f-6ab5b82701ac,user-7,67100
product-56,1,OrderEvent,d0cd80f6-fb05-448f-9901-b51fd137cb14,user-318,67101
product-422,2,OrderEvent,3415576c-0744-4280-a922-cf9ef16be793,user-427,67102
product-340,3,OrderEvent,5b85419d-a034-4f19-95ce-6452fcdce2bb,user-94,67103
product-62,2,OrderEvent,31d488fe-80e3-497e-82bb-c439eb7c6e7c,user-109,67104
product-31,1,OrderEvent,31d488fe-80e3-497e-82bb-c439eb7c6e7c,user-109,67104
product-320,2,OrderEvent,7e21f09b-b3d1-4927-96be-809388129ef9,user-53,67105
product-78,3,OrderEvent,1a2bd2c2-335c-46ad-98a3-d2e27ccb4fea,user-94,67106
product-329,1,OrderEvent,07acfe4d-ba7e-4408-8744-1a784edee436,user-128,67107
product-478,2,OrderEvent,36f9ce4d-7016-47a3-a69a-c539ba1c4fcd,user-187,67108
product-584,3,OrderEvent,a1311b96-2d9d-4a9d-901e-75f3c121b403,user-151,67109
product-265,3,OrderEvent,705d2df8-c285-40ac-bf20-3ed7313eba36,user-151,67110
product-627,2,OrderEvent,ede46fb2-e49e-44ce-9073-abfe06ec841f,user-14,67111
product-147,2,OrderEvent,14dd0ca2-9e48-44df-8d43-210cc6203985,user-44,67112
product-622,1,OrderEvent,a26c91f2-234a-4e95-9a16-6a7c9374bb22,user-102,67113
product-22,3,OrderEvent,61fd0e09-f370-4e32-9639-460ae9b5080c,user-364,67114
product-303,3,OrderEvent,53afb5f8-9591-4ffb-88dc-8deb52d5485b,user-120,67115
product-132,1,OrderEvent,0654305b-f6e6-4e49-a74c-870513a6bbe3,user-9,67116
product-795,1,OrderEvent,8e4c27f1-855a-4e1e-b671-4e46ac35e73d,user-73,67117
product-19,2,OrderEvent,b3073123-6af5-4b5e-aeac-1cb6efff1444,user-38,67118
product-519,1,OrderEvent,c8c8fe20-b644-4162-b1d1-e9f0bf8e967b,user-351,67119
product-921,2,OrderEvent,fba82f0b-1c18-4568-8c0a-5cb9979391a8,user-74,67120
product-215,1,OrderEvent,fba82f0b-1c18-4568-8c0a-5cb9979391a8,user-74,67120
product-348,2,OrderEvent,fba82f0b-1c18-4568-8c0a-5cb9979391a8,user-74,67120
product-448,2,OrderEvent,dcbcf64e-18d5-4660-b6fe-3fed5f5ae994,user-92,67121
product-358,1,OrderEvent,d45a1d74-ed2c-4bab-af81-4b7e811d4619,user-186,67122
product-589,1,OrderEvent,8eaa1f21-878c-471b-89ab-c8ab6334fdcc,user-183,67123
product-351,3,OrderEvent,a747ddfd-8ab1-479b-a771-f9c76d114e23,user-151,67124
product-456,1,OrderEvent,13da91b1-c2b8-4546-9a7d-5e23221251c3,user-209,67125
product-517,3,OrderEvent,28ef9317-c2d2-4fac-9f33-15cda7785ac2,user-98,67126
product-218,1,OrderEvent,1106fd0e-cce7-4bf1-a25f-8e176a428e0a,user-65,67127
product-225,3,OrderEvent,f7375769-f924-4c6f-835a-259efa812529,user-111,67128
product-451,1,OrderEvent,f7375769-f924-4c6f-835a-259efa812529,user-111,67128
product-371,2,OrderEvent,4f20b93c-0d52-41ca-ae23-9e56fe0ae27d,user-39,67129
product-101,1,OrderEvent,73b53aef-aef2-488f-9999-e66c7851d29e,user-296,67130
product-3,1,OrderEvent,9c5e4b92-c0ce-40db-9875-588218d7df84,user-10,67131
product-15,3,OrderEvent,5bfb6cfb-d5d4-4a16-8938-b88b59bccacd,user-162,67132
product-596,3,OrderEvent,caf64d08-6743-428f-93cd-14054d5c0cd9,user-453,67133
product-135,2,OrderEvent,da5ce004-5b0d-44a4-ae2e-247d39d9bd56,user-47,67134
product-227,3,OrderEvent,9959ffb6-a254-4155-93ce-c89ccf8a2a8e,user-140,67135
product-767,1,OrderEvent,b68c2fae-f3d0-481d-b42f-5a03715a7470,user-113,67136
product-488,2,OrderEvent,b68c2fae-f3d0-481d-b42f-5a03715a7470,user-113,67136
product-284,1,OrderEvent,895aa20c-19fc-47ef-a07f-14a906c4e39e,user-163,67137
product-307,3,OrderEvent,726a83a6-ec0e-4635-8a81-a5192997e69c,user-155,67138
product-29,3,OrderEvent,662cb1e4-8c76-4a09-844c-0966cccc980b,user-209,67139
product-398,2,OrderEvent,e9419f38-4022-4199-85bc-fd6dd11345c6,user-412,67140
product-616,1,OrderEvent,e9419f38-4022-4199-85bc-fd6dd11345c6,user-412,67140
product-346,3,OrderEvent,dffd8fba-34fd-45fe-8a82-1efd0c37b284,user-105,67141
product-416,2,OrderEvent,e04a398d-e7be-4dbe-9972-ec80f51864cf,user-255,67142
product-61,2,OrderEvent,466e7a7f-cf57-4663-a1f3-d7a9f3f45148,user-83,67143
product-68,3,OrderEvent,24e37d25-247d-4d3f-aab4-2ee97cbef7de,user-34,67144
product-913,1,OrderEvent,24e37d25-247d-4d3f-aab4-2ee97cbef7de,user-34,67144
product-20,2,OrderEvent,9571c4f2-3789-41e9-b701-9ca48d3dda86,user-167,67145
product-872,2,OrderEvent,a350de6d-7490-44d4-969f-217ba42e8ab9,user-260,67146
product-343,1,OrderEvent,3996e8fa-6786-477f-8180-63e574e4887b,user-256,67147
product-30,1,OrderEvent,820c93ab-52df-448f-8643-693297ca596b,user-287,67148
product-365,2,OrderEvent,a266edba-71a2-4928-9d41-889dbc0df768,user-86,67149
product-369,3,OrderEvent,0ed57be4-8b6e-4028-a31f-a8c13a4102f5,user-154,67150
product-90,2,OrderEvent,0ed57be4-8b6e-4028-a31f-a8c13a4102f5,user-154,67150
product-380,3,OrderEvent,d9fe1f69-6c0a-4217-b774-50acd03b5311,user-44,67151
product-271,2,OrderEvent,01fce72e-4e33-4b92-8aeb-42444eaea7de,user-55,67152
product-97,2,OrderEvent,46d04b07-742a-4fcc-9348-3d4f6d65f11d,user-194,67153
product-925,3,OrderEvent,14e5c227-03ea-4b71-905d-087deb91ee11,user-374,67154
product-51,3,OrderEvent,6c97167c-aea9-408e-b1bd-5cac2e01fa2f,user-63,67155
product-17,2,OrderEvent,f1d45bfe-a5a0-4155-9aed-e571feb096cd,user-95,67156
product-574,3,OrderEvent,365c7d08-683c-4cd3-9511-7b606836bae3,user-107,67157
product-780,2,OrderEvent,002d1ac7-9b8c-46cf-994e-a40594560f1e,user-306,67158
product-75,1,OrderEvent,098dc1dd-bb4b-40b8-97a5-266aba499f56,user-327,67159
product-369,3,OrderEvent,77517b19-4472-4ccc-a305-d7417e7073df,user-80,67160
product-542,1,OrderEvent,77517b19-4472-4ccc-a305-d7417e7073df,user-80,67160
product-63,1,OrderEvent,77517b19-4472-4ccc-a305-d7417e7073df,user-80,67160
product-176,1,OrderEvent,92c4dd9c-8f2a-45d7-8ff7-601607332be9,user-24,67161
product-666,2,OrderEvent,7f6cb39a-1b74-4456-957d-d39f5ad94611,user-368,67162
product-106,2,OrderEvent,8425bc05-8349-4c9e-a07e-3c7443e95ade,user-1,67163
product-710,2,OrderEvent,a9f10c4e-d2a8-453a-857f-d89d52896487,user-308,67164
product-717,2,OrderEvent,e4f33b3d-2720-4117-85ea-789d4b217b89,user-436,67165
product-112,3,OrderEvent,5b4d3943-2149-4ab3-af82-34c053e2fcdb,user-34,67166
product-51,1,OrderEvent,aa8b1714-6a23-4aea-ab66-9feea32e2ab5,user-173,67167
product-48,1,OrderEvent,31cb530d-5f76-41dd-8d05-fd83c06b8c80,user-133,67168
product-427,1,OrderEvent,31cb530d-5f76-41dd-8d05-fd83c06b8c80,user-133,67168
product-135,3,OrderEvent,94e8c2f5-62f4-46cc-9136-7aa666394bdd,user-197,67169
product-673,1,OrderEvent,f658423c-8a48-47a9-a5ba-d30492eea496,user-339,67170
product-188,2,OrderEvent,f658423c-8a48-47a9-a5ba-d30492eea496,user-339,67170
product-415,3,OrderEvent,b6904a04-e3bf-43e4-82cf-aea304a4dc06,user-58,67171
product-265,3,OrderEvent,ecad7605-c02e-4e3c-8e9e-dbd5d1ab0a90,user-18,67172
product-270,2,OrderEvent,fa2aa514-4abd-4059-ae27-50c246474515,user-33,67173
product-70,2,OrderEvent,21a24ada-ee5b-4e50-9c7c-1f6329382063,user-48,67174
product-317,3,OrderEvent,91046de5-4858-4584-808f-ae22e67bb66f,user-23,67175
product-351,3,OrderEvent,30023247-ba15-441b-95d6-9d5d80b19b50,user-180,67176
product-130,1,OrderEvent,dd2fe9ce-1ba8-4829-94a5-e2dbc040170b,user-98,67177
product-52,3,OrderEvent,6da69211-7ac0-4b94-b7ec-2183670858a5,user-11,67178
product-158,2,OrderEvent,eaac8771-805a-4722-8c52-ce4d577ecf15,user-232,67179
product-125,2,OrderEvent,e80c1576-af6f-40f0-99fc-8c900db5e57e,user-181,67180
product-37,2,OrderEvent,e80c1576-af6f-40f0-99fc-8c900db5e57e,user-181,67180
product-461,3,OrderEvent,ce0a9e49-47fb-4c13-ae09-a4ca2584a480,user-30,67181
product-253,3,OrderEvent,be7b7f29-81c1-4ed4-a316-bdf33860d18e,user-258,67182
product-89,2,OrderEvent,942e1c1d-1aac-4583-a403-fe1bd233338c,user-31,67183
product-973,2,OrderEvent,4fff250f-2224-4e7f-934b-b389fc1e2c00,user-321,67184
product-489,2,OrderEvent,4fff250f-2224-4e7f-934b-b389fc1e2c00,user-321,67184
product-31,1,OrderEvent,31924fcb-9fe7-4520-9234-9fe18f822b80,user-29,67185
product-317,3,OrderEvent,83a44d06-2532-4eeb-aa72-797b2e6e4a68,user-26,67186
product-22,3,OrderEvent,5b94f6aa-43c7-4bda-a7dd-8e0018933ff1,user-55,67187
product-358,3,OrderEvent,b06048d1-e6ba-44a4-aa4f-d303efbb905f,user-151,67188
product-14,3,OrderEvent,99a06d76-0697-4d3b-af28-93b26e64aff2,user-27,67189
product-765,2,OrderEvent,082d4d3e-af94-48a1-bfff-d69b651faa4a,user-485,67190
product-130,2,OrderEvent,082d4d3e-af94-48a1-bfff-d69b651faa4a,user-485,67190
product-16,3,OrderEvent,6ae53e72-46b8-46c7-945e-8f9fc82b74a4,user-68,67191
product-521,2,OrderEvent,7fda6eed-3dd4-43db-8b3c-6ec47e1d2c28,user-318,67192
product-136,2,OrderEvent,02d914d4-7ce4-4d74-8bf0-1bb650ab50b3,user-359,67193
product-341,1,OrderEvent,b0513325-6b08-4ee1-a3e7-b8ced2390100,user-146,67194
product-9,2,OrderEvent,4c2682d8-0a45-4445-9ab1-dca502d6c342,user-8,67195
product-467,2,OrderEvent,2b7cf7d6-ae6f-4c8a-82f1-e96f77c262e4,user-88,67196
product-425,3,OrderEvent,e56bf7b9-368c-4b03-8a37-5b42fe968a0a,user-184,67197
product-127,3,OrderEvent,ea5093b9-6790-4c88-aea5-8f21640573c9,user-18,67198
product-139,3,OrderEvent,138da405-3b7f-4243-b09e-0a9ff1921f99,user-222,67199
product-881,3,OrderEvent,3cabe01e-570e-40e5-b878-69ae677cd52d,user-23,67200
product-260,1,OrderEvent,3cabe01e-570e-40e5-b878-69ae677cd52d,user-23,67200
product-81,2,OrderEvent,9d3ccb86-49d2-4c83-a711-b2245bc508f5,user-216,67201
product-635,3,OrderEvent,145596fb-46ff-47f9-8d30-76c3f15c95b1,user-62,67202
product-253,2,OrderEvent,f38da803-a36c-446f-b5ae-d026cbf8d714,user-39,67203
product-98,1,OrderEvent,7e6222a6-bd50-447a-8b89-d93faa39f103,user-53,67204
product-201,2,OrderEvent,4ffb579a-ef51-406b-ae16-8948d1c8f405,user-45,67205
product-232,2,OrderEvent,4e81c2c6-0ba1-4895-b2be-ab967dbb9034,user-158,67206
product-130,2,OrderEvent,4e2d9ba7-390d-46f0-80c1-10bb63005fb2,user-166,67207
product-26,3,OrderEvent,d0e616b2-d6c3-47c4-b86f-3b6fb511a8bd,user-277,67208
product-977,1,OrderEvent,d0e616b2-d6c3-47c4-b86f-3b6fb511a8bd,user-277,67208
product-284,3,OrderEvent,6519efa9-a49c-4b06-a58c-4ba206ce1a94,user-320,67209
product-561,1,OrderEvent,49500b4f-572e-4a9a-ad4b-45449ea9ffd8,user-189,67210
product-175,1,OrderEvent,49500b4f-572e-4a9a-ad4b-45449ea9ffd8,user-189,67210
product-43,2,OrderEvent,5e67b02b-4835-4222-a86b-3d15fcf51f45,user-33,67211
product-57,3,OrderEvent,8c9342cc-62b1-444d-8aae-fd766fc981b6,user-23,67212
product-22,3,OrderEvent,2abd7237-ad51-4cbf-8e47-765b1911e73f,user-72,67213
product-151,1,OrderEvent,5a63f446-44b3-4fa9-ba81-2fca985b773b,user-98,67214
product-573,1,OrderEvent,50ab39f0-3301-412c-92a2-2863dd0efdd3,user-254,67215
product-56,2,OrderEvent,cbd664b9-5bb6-4b1a-b996-9eb8ffb5fe3a,user-299,67216
product-335,1,OrderEvent,cbd664b9-5bb6-4b1a-b996-9eb8ffb5fe3a,user-299,67216
product-4,1,OrderEvent,23c6c1f1-cce4-46ef-9eea-9bbbab7c0e89,user-209,67217
product-208,2,OrderEvent,e6d20c9e-73b2-40ac-a1ca-3248785b6724,user-473,67218
product-312,2,OrderEvent,11fc9d0c-dd13-4c73-b416-ea80842ea4b0,user-340,67219
product-262,2,OrderEvent,021df983-58e8-4bd3-bf8e-6bbd5109d2f4,user-163,67220
product-292,1,OrderEvent,021df983-58e8-4bd3-bf8e-6bbd5109d2f4,user-163,67220
product-264,2,OrderEvent,8eedeca5-8809-489b-a887-a5ce9baba3c9,user-13,67221
product-757,1,OrderEvent,769385b2-f494-4934-89b7-50ff0f88d552,user-311,67222
product-314,2,OrderEvent,6560495a-b213-4658-a96e-7879c731e164,user-167,67223
product-599,1,OrderEvent,2ae0ab3d-d232-49c3-b8cf-66fca330eacc,user-269,67224
product-682,1,OrderEvent,2ae0ab3d-d232-49c3-b8cf-66fca330eacc,user-269,67224
product-469,3,OrderEvent,dd2750b9-f7b6-43c0-9eb8-8e6350a18dc7,user-267,67225
product-324,2,OrderEvent,3cdd3bf1-a600-425b-998b-ac015bde2770,user-49,67226
product-315,1,OrderEvent,5b8461fd-c39c-4e14-8641-fc138e57ef40,user-196,67227
product-40,3,OrderEvent,e3b6daac-604f-46ca-92d2-92ddc99ea3b6,user-344,67228
product-342,1,OrderEvent,2d10b4f4-9b28-4373-95ea-7ac7ef8bb06d,user-179,67229
product-35,2,OrderEvent,17812a26-65ba-4cd2-964d-a9d8aa82bb1b,user-167,67230
product-983,2,OrderEvent,17812a26-65ba-4cd2-964d-a9d8aa82bb1b,user-167,67230
product-40,1,OrderEvent,242bd1b3-cdee-458b-9183-3cfbec3b99e1,user-136,67231
